ID_Point;Latitude;Longitude;Type_emplacement;Accessibilite;RefStation;Nb_places;RefOp;RefConnecteur;RefFabricant
FR*W75*EVP*0004*0003;48.869353;2.3382066;trottoir;7/7-24/24;FR*W75*PVP*0004;1;OP02;CON03;F2
FR*W75*EVP*0008*0003;48.8704209;2.3454538;chaussée;7/7-24/24;FR*W75*PVP*0008;1;OP02;CON03;F2
FR*W75*EVP*0011*0005;48.8580079;2.3644786;trottoir;7/7-24/24;FR*W75*PVP*0011;1;OP02;CON04;F2
FR*W75*EVP*0013*0002;48.86502;2.360503;trottoir;7/7-24/24;FR*W75*PVP*0013;1;OP02;CON03;F2
FR*W75*EVP*0019*0003;48.8512525;2.3564553;trottoir;7/7-24/24;FR*W75*PVP*0019;1;OP02;CON03;F2
FR*W75*EVP*0022*0003;48.8513879;2.3472476;trottoir;7/7-24/24;FR*W75*PVP*0022;1;OP02;CON03;F2
FR*W75*EVP*0026*0002;48.8452566;2.3548335;trottoir;7/7-24/24;FR*W75*PVP*0026;1;OP02;CON03;F2
FR*W75*EVP*0032*0002;48.8489613;2.3287351;trottoir;7/7-24/24;FR*W75*PVP*0032;1;OP02;CON03;F2
FR*W75*EVP*0033*0004;48.84189;2.333149;chaussée;7/7-24/24;FR*W75*PVP*0033;1;OP02;CON03;F2
FR*W75*EVP*0041*0001;48.8511276;2.3106373;trottoir;7/7-24/24;FR*W75*PVP*0041;1;OP02;CON03;F2
FR*W75*EVP*0042*0005;48.8482825;2.315725;trottoir;7/7-24/24;FR*W75*PVP*0042;1;OP02;CON03;F2
FR*W75*EVP*0054*0004;48.878351;2.3044935;trottoir;7/7-24/24;FR*W75*PVP*0054;1;OP02;CON03;F2
FR*W75*EVP*0055*0006;48.8778333;2.310832;trottoir;7/7-24/24;FR*W75*PVP*0055;1;OP02;CON03;F2
FR*W75*EVP*0061*0001;48.8804478;2.3283632;trottoir;7/7-24/24;FR*W75*PVP*0061;1;OP02;CON04;F2
FR*W75*EVP*0061*0002;48.8804478;2.3283632;trottoir;7/7-24/24;FR*W75*PVP*0061;1;OP02;CON03;F2
FR*W75*EVP*0062*0005;48.8716413;2.3338862;trottoir;7/7-24/24;FR*W75*PVP*0062;1;OP02;CON03;F2
FR*W75*EVP*0064*0004;48.8753135;2.332521;chaussée;7/7-24/24;FR*W75*PVP*0064;1;OP02;CON03;F2
FR*W75*EVP*0066*0003;48.875464;2.342083;trottoir;7/7-24/24;FR*W75*PVP*0066;1;OP02;CON03;F2
FR*W75*EVP*0070*0001;48.87565;2.372715;chaussée;7/7-24/24;FR*W75*PVP*0070;1;OP02;CON03;F2
FR*W75*EVP*0071*0003;48.8750753;2.3523208;trottoir;7/7-24/24;FR*W75*PVP*0071;1;OP02;CON03;F2
FR*W75*EVP*0071*0004;48.8750753;2.3523208;trottoir;7/7-24/24;FR*W75*PVP*0071;1;OP02;CON03;F2
FR*W75*EVP*0073*0006;48.87119;2.364206;trottoir;7/7-24/24;FR*W75*PVP*0073;1;OP02;CON03;F2
FR*W75*EVP*0074*0001;48.87081;2.354076;trottoir;7/7-24/24;FR*W75*PVP*0074;1;OP02;CON03;F2
FR*W75*EVP*0079*0003;48.87179;2.372482;mixte;7/7-24/24;FR*W75*PVP*0079;1;OP02;CON03;F2
FR*W75*EVP*0079*0004;48.87179;2.372482;mixte;7/7-24/24;FR*W75*PVP*0079;1;OP02;CON03;F2
FR*W75*EVP*0080*0003;48.8545026;2.370183;trottoir;7/7-24/24;FR*W75*PVP*0080;1;OP02;CON03;F2
FR*W75*EVP*0083*0004;48.8690795;2.371679;trottoir;7/7-24/24;FR*W75*PVP*0083;1;OP02;CON03;F2
FR*W75*EVP*0089*0001;48.8640621;2.3713985;trottoir;7/7-24/24;FR*W75*PVP*0089;1;OP02;CON04;F2
FR*W75*EVP*0089*0002;48.8640621;2.3713985;trottoir;7/7-24/24;FR*W75*PVP*0089;1;OP02;CON03;F2
FR*W75*EVP*0089*0005;48.8640621;2.3713985;trottoir;7/7-24/24;FR*W75*PVP*0089;1;OP02;CON03;F2
FR*W75*EVP*0091*0005;48.8458586;2.3748769;trottoir;7/7-24/24;FR*W75*PVP*0091;1;OP02;CON04;F2
FR*W75*EVP*0092*0003;48.8476733;2.377312;trottoir;7/7-24/24;FR*W75*PVP*0092;1;OP02;CON03;F2
FR*W75*EVP*0094*0002;48.8334137;2.388111;trottoir;7/7-24/24;FR*W75*PVP*0094;1;OP02;CON03;F2
FR*W75*EVP*0096*0002;48.8455775;2.3953738;trottoir;7/7-24/24;FR*W75*PVP*0096;1;OP02;CON03;F2
FR*W75*EVP*0100*0001;48.84071;2.409631;trottoir;7/7-24/24;FR*W75*PVP*0100;1;OP02;CON03;F2
FR*W75*EVP*0112*0004;48.8365583;2.3592348;trottoir;7/7-24/24;FR*W75*PVP*0112;1;OP02;CON03;F2
FR*W75*EVP*0115*0005;48.83171;2.379246;chaussée;7/7-24/24;FR*W75*PVP*0115;1;OP02;CON03;F2
FR*W75*EVP*0116*0001;48.8231521;2.3753988;trottoir;7/7-24/24;FR*W75*PVP*0116;1;OP02;CON03;F2
FR*W75*EVP*0117*0005;48.83273;2.32608;trottoir;7/7-24/24;FR*W75*PVP*0117;1;OP02;CON04;F2
FR*W75*EVP*0123*0005;48.83126;2.313088;trottoir;7/7-24/24;FR*W75*PVP*0123;1;OP02;CON03;F2
FR*W75*EVP*0123*0006;48.83126;2.313088;trottoir;7/7-24/24;FR*W75*PVP*0123;1;OP02;CON04;F2
FR*W75*EVP*0136*0001;48.83731;2.278682;trottoir;7/7-24/24;FR*W75*PVP*0136;1;OP02;CON03;F2
FR*W75*EVP*0141*0006;48.8512259;2.2912934;trottoir;7/7-24/24;FR*W75*PVP*0141;1;OP02;CON03;F2
FR*W75*EVP*0157*0001;48.8478478;2.2723059;trottoir;7/7-24/24;FR*W75*PVP*0157;1;OP02;CON03;F2
FR*W75*EVP*0160*0001;48.8955462;2.3282817;trottoir;7/7-24/24;FR*W75*PVP*0160;1;OP02;CON04;F2
FR*W75*EVP*0166*0002;48.8863019;2.3151179;chaussée;7/7-24/24;FR*W75*PVP*0166;1;OP02;CON03;F2
FR*W75*EVP*0168*0003;48.88003;2.29950738;trottoir;7/7-24/24;FR*W75*PVP*0168;1;OP02;CON03;F2
FR*W75*EVP*0171*0005;48.8824249;2.2922036;chaussée;7/7-24/24;FR*W75*PVP*0171;1;OP02;CON03;F2
FR*W75*EVP*0173*0001;48.89351;2.314814;trottoir;7/7-24/24;FR*W75*PVP*0173;1;OP02;CON03;F2
FR*W75*EVP*0179*0002;48.8932768;2.3394999;trottoir;7/7-24/24;FR*W75*PVP*0179;1;OP02;CON03;F2
FR*W75*EVP*0186*0002;48.8822728;2.3395493;mixte;7/7-24/24;FR*W75*PVP*0186;1;OP02;CON03;F2
FR*W75*EVP*0192*0001;48.8817709;2.3938462;trottoir;7/7-24/24;FR*W75*PVP*0192;1;OP02;CON03;F2
FR*W75*EVP*0194*0003;48.8727407;2.3782985;trottoir;7/7-24/24;FR*W75*PVP*0194;1;OP02;CON03;F2
FR*W75*EVP*0199*0001;48.8821756;2.3708912;trottoir;7/7-24/24;FR*W75*PVP*0199;1;OP02;CON03;F2
FR*W75*EVP*0205*0001;48.85844;2.402911;trottoir;7/7-24/24;FR*W75*PVP*0205;1;OP02;CON03;F2
FR*W75*EVP*0210*0004;48.8495131;2.4061582;trottoir;7/7-24/24;FR*W75*PVP*0210;1;OP02;CON03;F2
FR*W75*EVP*0212*0004;48.830601;2.295769;trottoir;7/7-24/24;FR*W75*PVP*0212;1;OP02;CON03;F2
FR*W75*EVP*0215*0004;48.850167;2.354457;trottoir;7/7-24/24;FR*W75*PVP*0215;1;OP02;CON03;F2
FR*W75*EVP*0217*0002;48.835481;2.302408;trottoir;7/7-24/24;FR*W75*PVP*0217;1;OP02;CON03;F2
FR*W75*EVP*0221*0002;48.8828511;2.3429887;trottoir;7/7-24/24;FR*W75*PVP*0221;1;OP02;CON03;F2
FR*W75*EVP*0221*0006;48.8828511;2.3429887;trottoir;7/7-24/24;FR*W75*PVP*0221;1;OP02;CON03;F2
FR*W75*EVP*0226*0005;48.8612923;2.28423;trottoir;7/7-24/24;FR*W75*PVP*0226;1;OP02;CON04;F2
FR*V75*EBELI*1*1*3;48.856074;2.3537;trottoir;7/7-24/24;FR*V75*EBELI*1;1;OP01;CON01;F1
FR*V75*EBELI*30*1*1;48.845716;2.345032;trottoir;7/7-24/24;FR*V75*EBELI*30;1;OP01;CON01;F1
FR*V75*EBELI*34*1*3;48.852079;2.331382;trottoir;7/7-24/24;FR*V75*EBELI*34;1;OP01;CON01;F1
FR*V75*EBELI*48*1*2;48.832894;2.363025;trottoir;7/7-24/24;FR*V75*EBELI*48;1;OP01;CON02;F1
FR*V75*EBELI*51*1*3;48.841197;2.323891;trottoir;7/7-24/24;FR*V75*EBELI*51;1;OP01;CON01;F1
FR*V75*EBELI*53*1*2;48.83571;2.286912;trottoir;7/7-24/24;FR*V75*EBELI*53;1;OP01;CON02;F1
FR*V75*EBELI*72*1*3;48.820851;2.343626;trottoir;7/7-24/24;FR*V75*EBELI*72;1;OP01;CON01;F1
FR*V75*EBELI*86*1*2;48.890571;2.35412;trottoir;7/7-24/24;FR*V75*EBELI*86;1;OP01;CON02;F1
FR*W75*EVP*0012*0002;48.8653769;2.3573678;trottoir;7/7-24/24;FR*W75*PVP*0012;1;OP02;CON03;F2
FR*W75*EVP*0013*0001;48.86502;2.360503;trottoir;7/7-24/24;FR*W75*PVP*0013;1;OP02;CON03;F2
FR*W75*EVP*0013*0004;48.86502;2.360503;trottoir;7/7-24/24;FR*W75*PVP*0013;1;OP02;CON03;F2
FR*W75*EVP*0016*0006;48.855842;2.354055;trottoir;7/7-24/24;FR*W75*PVP*0016;1;OP02;CON03;F2
FR*W75*EVP*0020*0005;48.8541989;2.345341;trottoir;7/7-24/24;FR*W75*PVP*0020;1;OP02;CON04;F2
FR*W75*EVP*0021*0004;48.853574;2.363958;trottoir;7/7-24/24;FR*W75*PVP*0021;1;OP02;CON03;F2
FR*W75*EVP*0022*0004;48.8513879;2.3472476;trottoir;7/7-24/24;FR*W75*PVP*0022;1;OP02;CON03;F2
FR*W75*EVP*0024*0002;48.8499024;2.3444286;trottoir;7/7-24/24;FR*W75*PVP*0024;1;OP02;CON03;F2
FR*W75*EVP*0030*0001;48.8552045;2.3371078;chaussée;7/7-24/24;FR*W75*PVP*0030;1;OP02;CON03;F2
FR*W75*EVP*0033*0005;48.84189;2.333149;chaussée;7/7-24/24;FR*W75*PVP*0033;1;OP02;CON03;F2
FR*W75*EVP*0036*0002;48.8524509;2.3314662;trottoir;7/7-24/24;FR*W75*PVP*0036;1;OP02;CON03;F2
FR*W75*EVP*0042*0003;48.8482825;2.315725;trottoir;7/7-24/24;FR*W75*PVP*0042;1;OP02;CON03;F2
FR*W75*EVP*0046*0003;48.8561697;2.3080758;chaussée;7/7-24/24;FR*W75*PVP*0046;1;OP02;CON03;F2
FR*W75*EVP*0048*0001;48.8657733;2.3084191;chaussée;7/7-24/24;FR*W75*PVP*0048;1;OP02;CON03;F2
FR*W75*EVP*0050*0003;48.87006;2.312597;chaussée;7/7-24/24;FR*W75*PVP*0050;1;OP02;CON03;F2
FR*W75*EVP*0056*0003;48.8795963;2.3263307;trottoir;7/7-24/24;FR*W75*PVP*0056;1;OP02;CON03;F2
FR*W75*EVP*0063*0002;48.8735894;2.3466528;chaussée;7/7-24/24;FR*W75*PVP*0063;1;OP02;CON03;F2
FR*W75*EVP*0072*0002;48.8814921;2.3629571;trottoir;7/7-24/24;FR*W75*PVP*0072;1;OP02;CON03;F2
FR*W75*EVP*0075*0001;48.8801236;2.3509617;chaussée;7/7-24/24;FR*W75*PVP*0075;1;OP02;CON03;F2
FR*W75*EVP*0076*0002;48.87237;2.366288;trottoir;7/7-24/24;FR*W75*PVP*0076;1;OP02;CON03;F2
FR*W75*EVP*0077*0001;48.8740698;2.3551424;trottoir;7/7-24/24;FR*W75*PVP*0077;1;OP02;CON03;F2
FR*W75*EVP*0086*0006;48.8499672;2.387246;chaussée;7/7-24/24;FR*W75*PVP*0086;1;OP02;CON04;F2
FR*W75*EVP*0087*0002;48.853661;2.3923486;trottoir;7/7-24/24;FR*W75*PVP*0087;1;OP02;CON03;F2
FR*W75*EVP*0089*0006;48.8640621;2.3713985;trottoir;7/7-24/24;FR*W75*PVP*0089;1;OP02;CON03;F2
FR*W75*EVP*0099*0003;48.8355193;2.3850356;trottoir;7/7-24/24;FR*W75*PVP*0099;1;OP02;CON03;F2
FR*W75*EVP*0106*0005;48.8310493;2.3460584;trottoir;7/7-24/24;FR*W75*PVP*0106;1;OP02;CON04;F2
FR*W75*EVP*0116*0005;48.8231521;2.3753988;trottoir;7/7-24/24;FR*W75*PVP*0116;1;OP02;CON03;F2
FR*W75*EVP*0118*0003;48.8395108;2.3301676;trottoir;7/7-24/24;FR*W75*PVP*0118;1;OP02;CON03;F2
FR*W75*EVP*0120*0005;48.83912;2.337229;trottoir;7/7-24/24;FR*W75*PVP*0120;1;OP02;CON03;F2
FR*W75*EVP*0121*0002;48.8318566;2.3202972;chaussée;7/7-24/24;FR*W75*PVP*0121;1;OP02;CON03;F2
FR*W75*EVP*0129*0004;48.851832;2.2997986;trottoir;7/7-24/24;FR*W75*PVP*0129;1;OP02;CON03;F2
FR*W75*EVP*0132*0001;48.8370178;2.2986736;chaussée;7/7-24/24;FR*W75*PVP*0132;1;OP02;CON03;F2
FR*W75*EVP*0132*0006;48.8370178;2.2986736;chaussée;7/7-24/24;FR*W75*PVP*0132;1;OP02;CON04;F2
FR*W75*EVP*0138*0004;48.8471694;2.2953347;mixte;7/7-24/24;FR*W75*PVP*0138;1;OP02;CON03;F2
FR*W75*EVP*0141*0001;48.8512259;2.2912934;trottoir;7/7-24/24;FR*W75*PVP*0141;1;OP02;CON03;F2
FR*W75*EVP*0142*0003;48.8447061;2.3198109;trottoir;7/7-24/24;FR*W75*PVP*0142;1;OP02;CON03;F2
FR*W75*EVP*0144*0003;48.8478735;2.2847016;chaussée;7/7-24/24;FR*W75*PVP*0144;1;OP02;CON03;F2
FR*W75*EVP*0145*0003;48.870343;2.286851;trottoir;7/7-24/24;FR*W75*PVP*0145;1;OP02;CON03;F2
FR*W75*EVP*0149*0006;48.8534164;2.2685249;mixte;7/7-24/24;FR*W75*PVP*0149;1;OP02;CON04;F2
FR*W75*EVP*0151*0002;48.8602593;2.2740467;trottoir;7/7-24/24;FR*W75*PVP*0151;1;OP02;CON03;F2
FR*W75*EVP*0154*0005;48.8658188;2.2762194;mixte;7/7-24/24;FR*W75*PVP*0154;1;OP02;CON03;F2
FR*W75*EVP*0158*0004;48.867315;2.280347;trottoir;7/7-24/24;FR*W75*PVP*0158;1;OP02;CON03;F2
FR*W75*EVP*0158*0006;48.867315;2.280347;trottoir;7/7-24/24;FR*W75*PVP*0158;1;OP02;CON04;F2
FR*W75*EVP*0160*0004;48.8955462;2.3282817;trottoir;7/7-24/24;FR*W75*PVP*0160;1;OP02;CON03;F2
FR*W75*EVP*0162*0004;48.8914427;2.3040083;trottoir;7/7-24/24;FR*W75*PVP*0162;1;OP02;CON03;F2
FR*W75*EVP*0174*0001;48.8782587;2.2967633;trottoir;7/7-24/24;FR*W75*PVP*0174;1;OP02;CON03;F2
FR*W75*EVP*0176*0002;48.895422;2.3499795;trottoir;7/7-24/24;FR*W75*PVP*0176;1;OP02;CON03;F2
FR*W75*EVP*0179*0003;48.8932768;2.3394999;trottoir;7/7-24/24;FR*W75*PVP*0179;1;OP02;CON03;F2
FR*W75*EVP*0179*0004;48.8932768;2.3394999;trottoir;7/7-24/24;FR*W75*PVP*0179;1;OP02;CON03;F2
FR*W75*EVP*0181*0005;48.8844148;2.3305461;trottoir;7/7-24/24;FR*W75*PVP*0181;1;OP02;CON04;F2
FR*W75*EVP*0184*0006;48.88608;2.359072;chaussée;7/7-24/24;FR*W75*PVP*0184;1;OP02;CON03;F2
FR*W75*EVP*0185*0002;48.8967147;2.3591686;trottoir;7/7-24/24;FR*W75*PVP*0185;1;OP02;CON03;F2
FR*W75*EVP*0188*0006;48.891659;2.3775942;trottoir;7/7-24/24;FR*W75*PVP*0188;1;OP02;CON03;F2
FR*W75*EVP*0189*0006;48.8917059;2.3690678;trottoir;7/7-24/24;FR*W75*PVP*0189;1;OP02;CON03;F2
FR*W75*EVP*0194*0001;48.8727407;2.3782985;trottoir;7/7-24/24;FR*W75*PVP*0194;1;OP02;CON03;F2
FR*W75*EVP*0200*0006;48.8738701;2.3864659;trottoir;7/7-24/24;FR*W75*PVP*0200;1;OP02;CON03;F2
FR*W75*EVP*0204*0006;48.8656837;2.3929721;trottoir;7/7-24/24;FR*W75*PVP*0204;1;OP02;CON04;F2
FR*W75*EVP*0211*0002;48.8657;2.408668;trottoir;7/7-24/24;FR*W75*PVP*0211;1;OP02;CON03;F2
FR*W75*EVP*0211*0004;48.8657;2.408668;trottoir;7/7-24/24;FR*W75*PVP*0211;1;OP02;CON03;F2
FR*W75*EVP*0212*0003;48.830601;2.295769;trottoir;7/7-24/24;FR*W75*PVP*0212;1;OP02;CON03;F2
FR*W75*EVP*0214*0004;48.869755;2.303711;trottoir;7/7-24/24;FR*W75*PVP*0214;1;OP02;CON03;F2
FR*W75*EVP*0215*0001;48.850167;2.354457;trottoir;7/7-24/24;FR*W75*PVP*0215;1;OP02;CON03;F2
FR*W75*EVP*0220*0001;48.863199;2.285751;trottoir;7/7-24/24;FR*W75*PVP*0220;1;OP02;CON04;F2
FR*W75*EVP*0222*0004;48.839411;2.351419;chaussée;7/7-24/24;FR*W75*PVP*0222;1;OP02;CON03;F2
FR*W75*EVP*0223*0001;48.843354;2.321462;chaussée;7/7-24/24;FR*W75*PVP*0223;1;OP02;CON03;F2
FR*W75*EVP*0223*0002;48.843354;2.321462;chaussée;7/7-24/24;FR*W75*PVP*0223;1;OP02;CON03;F2
FR*W75*EVP*0226*0002;48.8612923;2.28423;trottoir;7/7-24/24;FR*W75*PVP*0226;1;OP02;CON03;F2
FR*W75*EVP*0226*0003;48.8612923;2.28423;trottoir;7/7-24/24;FR*W75*PVP*0226;1;OP02;CON03;F2
FR*X75*EVP*0001*0003;48.850164;2.315048;trottoir;7/7-24/24;FR*X75*PVP*0003;1;OP03;CON05;F3
FR*V75*EBELI*14*1*2;48.840977;2.317465;trottoir;7/7-24/24;FR*V75*EBELI*14;1;OP01;CON02;F1
FR*V75*EBELI*17*1*3;48.845299;2.411118;trottoir;7/7-24/24;FR*V75*EBELI*17;1;OP01;CON01;F1
FR*V75*EBELI*2*1*1;48.878897;2.355064;trottoir;7/7-24/24;FR*V75*EBELI*2;1;OP01;CON01;F1
FR*V75*EBELI*37*1*1;48.857126;2.327753;trottoir;7/7-24/24;FR*V75*EBELI*37;1;OP01;CON01;F1
FR*V75*EBELI*99*1*3;48.877448;2.392206;trottoir;7/7-24/24;FR*V75*EBELI*99;1;OP01;CON01;F1
FR*W75*EVP*0001*0003;48.8648594;2.3329713;trottoir;7/7-24/24;FR*W75*PVP*0001;1;OP02;CON03;F2
FR*W75*EVP*0001*0005;48.8648594;2.3329713;trottoir;7/7-24/24;FR*W75*PVP*0001;1;OP02;CON04;F2
FR*W75*EVP*0001*0006;48.8648594;2.3329713;trottoir;7/7-24/24;FR*W75*PVP*0001;1;OP02;CON03;F2
FR*W75*EVP*0031*0004;48.8430076;2.3280363;trottoir;7/7-24/24;FR*W75*PVP*0031;1;OP02;CON03;F2
FR*W75*EVP*0035*0005;48.8471079;2.3321208;mixte;7/7-24/24;FR*W75*PVP*0035;1;OP02;CON03;F2
FR*W75*EVP*0038*0002;48.85807;2.299582;trottoir;7/7-24/24;FR*W75*PVP*0038;1;OP02;CON03;F2
FR*W75*EVP*0045*0003;48.85461;2.329982;trottoir;7/7-24/24;FR*W75*PVP*0045;1;OP02;CON03;F2
FR*W75*EVP*0048*0006;48.8657733;2.3084191;chaussée;7/7-24/24;FR*W75*PVP*0048;1;OP02;CON03;F2
FR*W75*EVP*0050*0001;48.87006;2.312597;chaussée;7/7-24/24;FR*W75*PVP*0050;1;OP02;CON03;F2
FR*W75*EVP*0054*0003;48.878351;2.3044935;trottoir;7/7-24/24;FR*W75*PVP*0054;1;OP02;CON03;F2
FR*W75*EVP*0055*0002;48.8778333;2.310832;trottoir;7/7-24/24;FR*W75*PVP*0055;1;OP02;CON03;F2
FR*W75*EVP*0056*0004;48.8795963;2.3263307;trottoir;7/7-24/24;FR*W75*PVP*0056;1;OP02;CON03;F2
FR*W75*EVP*0058*0002;48.8682112;2.3046348;trottoir;7/7-24/24;FR*W75*PVP*0058;1;OP02;CON03;F2
FR*W75*EVP*0058*0003;48.8682112;2.3046348;trottoir;7/7-24/24;FR*W75*PVP*0058;1;OP02;CON03;F2
FR*W75*EVP*0061*0003;48.8804478;2.3283632;trottoir;7/7-24/24;FR*W75*PVP*0061;1;OP02;CON03;F2
FR*W75*EVP*0063*0003;48.8735894;2.3466528;chaussée;7/7-24/24;FR*W75*PVP*0063;1;OP02;CON03;F2
FR*W75*EVP*0065*0001;48.87357;2.3348418;trottoir;7/7-24/24;FR*W75*PVP*0065;1;OP02;CON03;F2
FR*W75*EVP*0065*0003;48.87357;2.3348418;trottoir;7/7-24/24;FR*W75*PVP*0065;1;OP02;CON03;F2
FR*W75*EVP*0067*0005;48.8723178;2.3387762;trottoir;7/7-24/24;FR*W75*PVP*0067;1;OP02;CON04;F2
FR*W75*EVP*0071*0002;48.8750753;2.3523208;trottoir;7/7-24/24;FR*W75*PVP*0071;1;OP02;CON03;F2
FR*W75*EVP*0085*0004;48.86661;2.36784;trottoir;7/7-24/24;FR*W75*PVP*0085;1;OP02;CON03;F2
FR*W75*EVP*0086*0002;48.8499672;2.387246;chaussée;7/7-24/24;FR*W75*PVP*0086;1;OP02;CON03;F2
FR*W75*EVP*0100*0006;48.84071;2.409631;trottoir;7/7-24/24;FR*W75*PVP*0100;1;OP02;CON03;F2
FR*W75*EVP*0103*0004;48.8276393;2.3810867;chaussée;7/7-24/24;FR*W75*PVP*0103;1;OP02;CON03;F2
FR*W75*EVP*0105*0003;48.8262319;2.3424498;trottoir;7/7-24/24;FR*W75*PVP*0105;1;OP02;CON03;F2
FR*W75*EVP*0111*0001;48.8328237;2.3624101;trottoir;7/7-24/24;FR*W75*PVP*0111;1;OP02;CON03;F2
FR*W75*EVP*0113*0001;48.8362302;2.3724643;trottoir;7/7-24/24;FR*W75*PVP*0113;1;OP02;CON03;F2
FR*W75*EVP*0115*0003;48.83171;2.379246;chaussée;7/7-24/24;FR*W75*PVP*0115;1;OP02;CON03;F2
FR*W75*EVP*0119*0006;48.8348549;2.3297831;trottoir;7/7-24/24;FR*W75*PVP*0119;1;OP02;CON03;F2
FR*W75*EVP*0122*0004;48.8266807;2.3237355;chaussée;7/7-24/24;FR*W75*PVP*0122;1;OP02;CON03;F2
FR*W75*EVP*0122*0005;48.8266807;2.3237355;chaussée;7/7-24/24;FR*W75*PVP*0122;1;OP02;CON03;F2
FR*W75*EVP*0149*0004;48.8534164;2.2685249;mixte;7/7-24/24;FR*W75*PVP*0149;1;OP02;CON03;F2
FR*W75*EVP*0161*0001;48.8794622;2.2899947;trottoir;7/7-24/24;FR*W75*PVP*0161;1;OP02;CON03;F2
FR*W75*EVP*0164*0002;48.8957574;2.3242009;trottoir;7/7-24/24;FR*W75*PVP*0164;1;OP02;CON03;F2
FR*W75*EVP*0166*0005;48.8863019;2.3151179;chaussée;7/7-24/24;FR*W75*PVP*0166;1;OP02;CON03;F2
FR*W75*EVP*0170*0003;48.8854246;2.2849721;trottoir;7/7-24/24;FR*W75*PVP*0170;1;OP02;CON03;F2
FR*W75*EVP*0171*0006;48.8824249;2.2922036;chaussée;7/7-24/24;FR*W75*PVP*0171;1;OP02;CON03;F2
FR*W75*EVP*0175*0005;48.8850802;2.3375536;trottoir;7/7-24/24;FR*W75*PVP*0175;1;OP02;CON03;F2
FR*W75*EVP*0178*0001;48.8948847;2.3355224;trottoir;7/7-24/24;FR*W75*PVP*0178;1;OP02;CON03;F2
FR*W75*EVP*0178*0004;48.8948847;2.3355224;trottoir;7/7-24/24;FR*W75*PVP*0178;1;OP02;CON03;F2
FR*W75*EVP*0183*0001;48.8850068;2.3475914;chaussée;7/7-24/24;FR*W75*PVP*0183;1;OP02;CON03;F2
FR*W75*EVP*0183*0002;48.8850068;2.3475914;chaussée;7/7-24/24;FR*W75*PVP*0183;1;OP02;CON03;F2
FR*W75*EVP*0187*0001;48.8792228;2.3839164;trottoir;7/7-24/24;FR*W75*PVP*0187;1;OP02;CON03;F2
FR*W75*EVP*0188*0003;48.891659;2.3775942;trottoir;7/7-24/24;FR*W75*PVP*0188;1;OP02;CON03;F2
FR*W75*EVP*0191*0002;48.886098;2.3936;trottoir;7/7-24/24;FR*W75*PVP*0191;1;OP02;CON03;F2
FR*W75*EVP*0197*0003;48.8765968;2.3790176;trottoir;7/7-24/24;FR*W75*PVP*0197;1;OP02;CON03;F2
FR*W75*EVP*0198*0006;48.882362;2.386574;trottoir;7/7-24/24;FR*W75*PVP*0198;1;OP02;CON04;F2
FR*W75*EVP*0227*0003;48.8491535;2.4133021;trottoir;7/7-24/24;FR*W75*PVP*0227;1;OP02;CON03;F2
FR*X75*EVP*0001*0004;48.850164;2.315048;trottoir;7/7-24/24;FR*X75*PVP*0004;1;OP03;CON05;F3
FR*V75*EBELI*28*1*1;48.864718;2.359043;trottoir;7/7-24/24;FR*V75*EBELI*28;1;OP01;CON01;F1
FR*V75*EBELI*32*1*1;48.844816;2.352436;trottoir;7/7-24/24;FR*V75*EBELI*32;1;OP01;CON01;F1
FR*V75*EBELI*46*1*2;48.847093;2.404584;trottoir;7/7-24/24;FR*V75*EBELI*46;1;OP01;CON02;F1
FR*V75*EBELI*50*1*1;48.830862;2.325895;trottoir;7/7-24/24;FR*V75*EBELI*50;1;OP01;CON01;F1
FR*V75*EBELI*66*1*3;48.851026;2.326367;trottoir;7/7-24/24;FR*V75*EBELI*66;1;OP01;CON01;F1
FR*V75*EBELI*67*1*1;48.878801;2.368851;trottoir;7/7-24/24;FR*V75*EBELI*67;1;OP01;CON01;F1
FR*V75*EBELI*71*1*1;48.826505;2.343366;trottoir;7/7-24/24;FR*V75*EBELI*71;1;OP01;CON01;F1
FR*V75*EBELI*78*1*3;48.846652;2.258213;trottoir;7/7-24/24;FR*V75*EBELI*78;1;OP01;CON01;F1
FR*V75*EBELI*82*1*3;48.889013;2.371768;trottoir;7/7-24/24;FR*V75*EBELI*82;1;OP01;CON01;F1
FR*V75*EBELI*84*1*1;48.863767;2.41177;trottoir;7/7-24/24;FR*V75*EBELI*84;1;OP01;CON01;F1
FR*V75*EBELI*85*1*2;48.872192;2.377671;trottoir;7/7-24/24;FR*V75*EBELI*85;1;OP01;CON02;F1
FR*V75*EBELI*89*1*1;48.888419;2.388149;trottoir;7/7-24/24;FR*V75*EBELI*89;1;OP01;CON01;F1
FR*V75*EBELI*99*1*2;48.877448;2.392206;trottoir;7/7-24/24;FR*V75*EBELI*99;1;OP01;CON02;F1
FR*W75*EVP*0007*0002;48.8699261;2.3320835;trottoir;7/7-24/24;FR*W75*PVP*0007;1;OP02;CON03;F2
FR*W75*EVP*0009*0005;48.868181;2.335097;trottoir;7/7-24/24;FR*W75*PVP*0009;1;OP02;CON04;F2
FR*W75*EVP*0012*0003;48.8653769;2.3573678;trottoir;7/7-24/24;FR*W75*PVP*0012;1;OP02;CON03;F2
FR*W75*EVP*0016*0004;48.855842;2.354055;trottoir;7/7-24/24;FR*W75*PVP*0016;1;OP02;CON03;F2
